	lang	sentiment	text
1559	est	1	Vägev tunne, hea mäng, vapper võitlus, tähtsaim võit
1560	est	1	Rahvuslust peetakse 19. sajandi leiutiseks. Sada aastat tagasi olid Euroopa ja Ameerika tähtsamad punktid omavahel ühendatud raudtee- ja telegraafivõrguga. Kiiremad ja paremad kommunikatsioonivõimalused panid inimesi uskuma, et kohe on sündimas üleilmne kultuur.
1561	est	1	Head enesetunnet ja mõnusat emotsiooni käisid täna Vargamäe mail saamas 400 inimest kõikjalt üle Eesti.
1562	est	1	Allar Rajale oli see karjääri kolmandaks kullaks EMilt (2008. aastal võitis ta selle autasu neljapaadis ja 2009. aastal kahepaadis). Ülejäänud paatkonna liikmetele oli see teine EM-kuld (Endrekson ja Jämsä võitsid esimese kulla 2008. aastal neljapaadis ja Taimsoo 2009. aastal kahepaadis).
1563	est	1	Kullaärimees Alar Tamming pakub Postimehe arvamusportaalis välja idee, et Eesti võiks loobuda sõjaväest, sest nii leiaks raha korralikuks palkade tõstmiseks ja hariduse edendamiseks.
1564	est	1	Sotsiaalminister Taavi Rõivas nimetas uut seaduseelnõu aluseks, et luua Eestis maailma parim lastekaitsesüsteem. Ministri suureliselt kõlavale hinnangule annab põhjenduse seaduseloojate võimalus ja tahe lähtuda Eesti lastekaitse põhimõtete väljakujundamisel Põhjamaade lastekaitse praktikast ja seadustest.
1565	est	1	Sooviksin tõstatada ka ketserliku idee palgatõusuks raha leidmiseks. Võiks kasutada Costa Rica lähenemist, kes on ära kaotanud sõjaväe ja kõiki rahasid, mida muidu oleks kasutatud sõjaväe ülalpidamiseks, kasutatakse hariduse edendamiseks ja teistel sotsiaalsetel eesmärkidel.
1566	est	1	Hea tervise tagab paraku ainult uriiniteraapia. Vaadake Savisaart- vanuse kohta krapsakas härra !
1567	est	1	Eesti fotograaf Külli Sparre kuulutati täna 2014. aasta Sony ülemaailmse fotokonkursi kontseptuaalse foto kategooria võitjaks.
1568	est	1	Põhjuseks toodi spordiarbitraažikohtu otsus mõista õigeks Andrus Veerpalu, kelle kaitsetiim suutis ära põhjendada, et testi piirmäärad on kahtlased.
1569	est	1	Pean mõistlikuks rajada igasse Tallinna linnaossa vähemalt üks korralik nüüdisaegne esmatasandi tervisekeskus, kuhu linnaosa perearstidel (aga ka teistel esmatasandi tervishoiuteenuse osutajatel) oleks võimalik koonduda ning lisaks kvaliteetsetele ruumidele ka töökorraldust parandada.
1570	est	1	«Olen alates esimesest klassist laulnud koorides ning laulnud nii Tartus kui ka Tallinnas laulukaare all. Tantsupeol ei ole osalenud,» räägib Panokraatori laulja Kaie Mikheim, kes praegugi laulab Tartu Ülikooli kammerkooris, kus usinasti laulupeo lugusid õpitakse. «Teatud mõttes olen juba maast madalast kasvanud isamaalisuse seemnega – mu emagi on rääkinud, kuidas ma 4–5aastasena olin haiglas kaasas olles kabineti ukse taga hakanud laulma «Mu isamaa armas, kus sündinud ma...» ning kuidas vanamemmed koridori peal olid selle peale nutma hakanud. Aga mul oli see väiksena lemmiklaul,» räägib Kaie, kes oli Panokraatori tantsupeol osalemisest kuuldes vaimustuses.
1571	est	1	"""Tippu jõudes valdas mind õnnejoovastus – üsna sarnane sellele, mida maratonide finišites kogenud olen. Kõiki maratone, triatloni ja Kilimanjarot võrreldes on viimane eelneva tehtuga siiski võrreldamatu,"" arvab Kertu."
1572	est	1	Hea, et muuseumihoone nimega «Mälestuste väli» on peagi kerkimas. Meie endi valida on, mida mäletada. Motomeka kuvand ei sobi muuseumihoone ümbrusele, hiljem on juba väljakujunenud kuvandit väga raske muuta. Mälestused võivad süüa südame seest, kuid võivad ka hinge loitma lüüa. Teeme nii, et 2013. aasta tegemised Raadil toidavad hinge ning aitavad luua kirgaste mälestuste välja, olles heaks toeks ja taustaks kerkivale muuseumihoonele.
1573	est	1	kull oleks igav ,kui koik oleksid tibid Tallinnast voi Natashad Narvast ,tudruk pani kogu Eesti kihama
1574	est	1	Jätkuvalt on ettevõtjate hulgas tugev toetus püsiühenduse rajamisele üle Suure väina - seda pooldas 67, vastu oli 31 ja erapooletuks jäi kaks protsenti küsitletud ettevõtjatest. Saare liiklusühenduse parandamise alternatiive vaadeldes pooldas 70 protsenti paremat parvlaevaühendust, silda soovis 69 ja tunnelit 32 protsenti ettevõtjaid. Kolme aasta tagusega võrreldes on ka ettevõtjate poolehoid püsiühenduse rajamisele vähenenud ning kasvanud on paranenud parvlaevaühenduse toetajate osakaal.
1575	est	1	«Järgmisel aastal võib sellega vaikselt algust teha, kuid korralikult peaks asi käivituma 2014. aastal,» rääkis Aava.
1576	est	1	Rohkem sallivust ;)
1577	est	1	Huvitavad pealkirjad on täna Postimehes....
1578	est	1	Esialgu suheldi telefoni, meili ja kirja teel, hiljem tegi Frederik salamisi mitu reisi Austraaliasse. 2001. aasta novembris teatas Taani nädalaleht, et printsil on Austraalia pruut. Järgmisel kuul kolis Mary Pariisi, kus hakkas andma inglise keele tunde.
1579	est	1	Gerd Kanteri seni ainsast maailmameistritiitlist on möödas kuus aastat ja vanameister soovib veel kord kogeda toonast tunnet.
1580	est	1	Võrreldes möödunud aasta sama perioodiga koguti tulusid eelarvesse 188 miljonit eurot ehk 3,9 protsenti rohkem, mis on seotud peamiselt maksutulude laekumise kasvuga 250 miljoni euro ehk 6,5 protsendi võrra.
1581	est	1	Lainde sõnul on malevlaste seast eriti silma torganud just hakkajad noormehed, kes küsivad tööd juurde ega pelga teenindaja ametit. «Noortel on vaja arendada oma suhtlemisjulgust ja initsiatiivi. Julgus küsida ning soov kogemusi omandada on edu saavutamiseks oluline igas ametis. Jõulumalev pakubki võimalust just nende omaduste arendamiseks,» täiendas Lainde.
1582	est	1	MX2 klassis võistelnud Priit Rätsep sai esimeses sõidus 4. ja teises 6. koha. Kolmandas sõidus tuli oma klassis taas 4., kuid üldarvestuses päeva parim 11. koht. Kokkuvõttes oli Rätsep oma klassi neljas.
1583	est	1	"""Sain paar kuud tagasi tädiks ja tulin õele ja õetütrele külla. Pere on mulle väga tähtis. Ma pole õde ammu näinud ja vahepeal on nii palju asju juhtunud!"""
1584	est	1	Et mitte lõpetada liiga minoorsel noodil, toon paar positiivset näidet, kuidas koostöö linna ja riigi vahel on toonud tulemusi patsiendi huvides. Nii näiteks on praegu paralleelselt töös laste vaimse tervise keskuse rajamine Tallinna lastehaigla juurde ning uhiuue proteesikeskuse loomine ITK Magdaleena haiglahoonesse. Need projektid on sündinud riigi ja linna tihedas koostöös ning väljapääs on suudetud leida ka esmapilgul lootusetutest olukordadest.
1585	est	1	Tulevaks hooajaks tahetakse olukorda parandada, uus kalender peaks valmima sügisel. Samas pole veel teada, millised rallid Eesti meistrivõistluste programmi pääsevad. Samuti töötatakse selle nimel, et Eesti meistrivõistluste korraldamisel oleks promootor, kes aitaks korraldajatel teatud asju ühtlustada ja muudaks sarja nähtavamaks.
1586	est	1	Ja veel tuleb ümber mõtestada üliõpilaste väljalangemine. See ei peaks olema mitte ülikooli nõrkuse märk, vaid vastupidi, ülikool peaks sellest kujundama oma kvaliteedimärgi. Märgi, mis ütleb, et kehvalt õppides ja nõutud oskusi omandamata siit majast diplomit ei saa. Lihtsalt ei saa ja kõik.
1587	est	1	Teise eestlannana tabelis olev Anett Kontaveit tõusis samuti võimsalt: 431. kohalt 397-ndaks.
1588	est	1	Paariks päevaks ulatub meile Suurbritannia kõrgrõhuala serv ja ilm on enamasti sajuta.
1589	est	1	"""Ta on meile väga palju toeks."""
1590	est	1	"Kristina sõnul arvavad inimesed, et ilukirurgia tähendab vaid kunstrindade panekut, kuid tegelikult pole see üldse nii: ""Paljud sünnitanud naised on õnnetud, kuna nende kõhunahk on välja veninud. Aga kui nad saavad ilukirurgia abil oma murest vabaks, on nad väga õnnelikud."""
1591	est	1	Astronoom Ernst Öpik kirjutas 1930. aastatel, et pole midagi loomulikumat kui täheteadlaste koostöö, sest uurimisobjekt on kõigil üks.
1592	est	1	«Tervis on korras, kõik on korras, mingit alkoholijoovet pole olnud – null protsenti, null! Kõik on kõige paremas korras!» kinnitas Siiri Sõnajalg Kroonikale augustikuu lõpul
1593	est	1	Oma seitsmeaastase poja Toni kohta tunnistab ta, et laps on lugema ja arvutama õppinud justkui salaja, igatahes kodus teda keegi õpetanud pole.
1594	est	1	"""Hullult palju käib selliseid noori räpitüüpe minu kontsertidel,"" arvab muusik Metsakutsu ehk Rainer Olbri end teadvat, millist tüüpi publik aitas tal võita ""Tallinn Music Week’i"" lemmikartisti tiitli ja sellega kaasneva preemiaraha 1000 eurot. "
1595	est	1	Me elame võimaluste mängu vormis, kus eesmärgistatud edasiminekuks tuleb valida vajalik roll, kus mitte ainult ei saa, vaid suisa peab leidma lahendusi, et vältida ebakindlat seisakut. Ükski lahendus ei ole iseenesest halb, olgu selleks siis elukoha muutus või tegevusala vahetus või kasvõi näiteks sama asja teisiti tegemine.
1596	est	1	Valga: Aleksei Adediran (jõuline äär, Venemaa/Nigeeria), Howard Crawford (ääremängija, USA)
1597	est	1	Minu viga, et ei klikkinud pilti lahti - on tõesti toreda emotsiooniga pilt. Õnnitlused!
1598	est	1	On ka teistmoodi näiteid. Nii on Eestis saanud astronoomiast rahvusteadus, kus kõik uus saab kohe ka eestikeelse nimetuse ning sellest räägitakse ja kirjutatakse. Tegijatele tähendab see topelttööd, kuid seda tahetakse teha.
1599	est	1	"""Oskar on hästi uudishimulik ja seikleja tüüpi laps, kes, kuuldes koolikatsetest, tahtis ise katsetele minna. 21. kooli ta sisse ei saanud, kuid kahte vanalinnakooli – Gustav Adolfi Gümnaasiumi ja Püha Miikaeli Kooli – sai,"" räägib Evelin."
1600	est	1	Sealhulgas sotsiaalmaksu laekus eelmisest aastast 88,8 miljonit eurot, juriidilise isiku tulumaksu 59,1 miljonit eurot ja käibemaksu 48,7 miljonit eurot enam.
1601	est	1	Evelini sõnul on Oskar tõeline filosoof, kes tahab iga päeva aina rohkem maailma asjadest teada. Poja lemmikraamatud vahetuvat kogu aeg.
1602	est	1	Üritusel tegeles Sepa talu pererahvas villatöödega ja rääkis sellest, kes on kadrisandid ja miks neid on hea külla oodata. Kuie koolis otsisid kaks kadrisanti endile uusi pereliikmeid, kellele samas kadritarkust jagada.
1603	est	1	Inimesed, elage ise ja laske teistel ka elada!
1604	est	1	Kool on jagatud seitsmeks eraldi seisvaks alaks – nn aulaks, igaühel oma teema ja nimi (nt Metsä-aula, Viljapelto, Niitty, Yrttimaa) –, kus igaühel on oma välisuks, fuajee, kus on riidekapid, sohvad, olemisalad ja disainielementidena mõjuvad kraanikausid.
1605	est	1	Siim Kallas – armas luiskaja 
1606	est	1	Selleks et Eesti pääseks tuleval suvel Sloveenias toimuvale EM-finaalturniirile, tuleb teisipäeval alistada kodus Island ja loota, et Serbia kaotab koduväljakul Iisraelile. Millise korvide vahega üks või teine kohtumine lõppeb, pole tähtis.
1607	est	1	Sarah Brightman annab Eestis kontserdi!
1608	est	1	Kõik palgatõusud on minu jaoks alati rõõmustavad, sest riigi eesmärk peaks olema seal elavate kodanike hea elu. Kõrgem palk aitaks sellele kindlasti kaasa.
1609	est	1	"""Õhtuleht on vastuoluline toode: paljudel on valehäbi tunnistada, et nad seda loevad. Aga meie idee oligi selgitada, et tegu on lihtsalt loetava ajalehega, mis kirjutab elulisi ja kõigile arusaadavaid lugusid, millest arusaamiseks pole vaja kolmekordset kõrgharidust,"" räägib Villmann."
1610	est	1	«Birgit Õigemeel rääkis mulle, et esinemine Eurovisionil on elu vingeim saavutus, ja nüüd on mul see võimalus,» rääkis Tanja Nokia Kontserdimaja fuajees, paljajalu külmal kivipõrandal seistes. «Ma arvan, et paar päeva peab mööduma, enne kui see võit mulle kohale jõuab,» tunnistas ta, et emotsioonid on laes.
1611	est	1	Praegu käib Laura Lee peale lasteaia ka eelkoolis, ning ema sõnul meeldib tütrele eelkoolis väga.
1612	est	1	Filmi valmimist toetasid Eesti Filmi Sihtasutus, National Film Centre of Latvia, Eesti Vabariigi Kultuuriministeerium, Eesti Kultuurkapital, Media 2007, Culture Capital Foundation of Latvia ja Eesti Rahvusringhääling.
1613	est	1	Tema vallutused ei piirdunud vaid sumoliigaga, ta suutis vallutada ka paljude jaapanlaste südame. Teda on Jaapanis kirjeldatud kui ideaalset ozeki’t. Sumomaadlejatelt oodatakse, et nad on alati meelekindlad, väljendavad vaid aupaklikkust ning väljapeetust, pärast võite rõõmustades ei eputa ning kaotades ei väljenda ka pettumust
1614	est	1	Enamus vene rahvusest inimesi on väga südamlikud. Töötasin koos venelastega ja tundsin kaastunnet, kui midagi halvasti oli mul ja alati sõbralikku suhtumist. Eks igasuguseid inimesi on kõigi rahvuste seas.
1615	est	1	Iseseisev Eesti riik on meie põhiseaduse toel kahe aastakümnega eesti kultuuri ja keele positsioone oluliselt tugevdanud ja seda mitte ainult  meie riigi piires, vaid avatud suhtluse abil ka meie piiride taga ELis ja kaugemalgi. Eesti on kujunenud võrdväärseks partneriks rahvusvahelises majanduslikus, poliitilises ja kultuurilises koostöös.
1616	est	1	«Me oleksime endiselt esikohal, kui ettevõtted suudaksid e-valitsuse lahendusi eksportida. Kujutage ette, et USA maksuameti lahendus oleks välja töötatud Eestis! See oleks tohutu saavutus! Või kui Suurbritannia valimisi korraldataks siinse e-valimiste süsteemi põhjal.»
1617	est	1	Patsiendi jaoks tähendab perearstipraksiste nüüdisaegsetesse tervisekeskustesse koondumine nii labori- kui radioloogiauuringute võimalust sama katuse all ning suure tõenäosusega ka mõni tund kauem avatud uksi. Kui esmatasandi vastuvõtuaeg on pikem, väheneb tuntavalt ka koormus erakorralise meditsiini osakondadele ning patsient saab abi kõige õigemast kohast.
1618	est	1	"""See pole ju selline asi, mis ühe päevaga paraneb. Nüüd on õnneks kõige kiirem aeg möödas, video tehtud ja ribidel natuke rahulikum aeg."""
1619	est	1	Erutatud olek või afektiseisund on sedalaadi ilutunnetusega diametraalses vastuolus. Sest erutatud olek tundub justkui olevat seotud mingisuguse kinnistumisega – ilu objekt, mis meid erutab, tundub meile – vähemalt tema tajumise hetkel – millegi püsiva ja lõplikuna.  Samal ajal kui jaapani esteetika keskendub pigem võrsumise ja tekkimise ning hääbumise ja lagunemise staadiumile. See esteetika väärtustab lõhenemist, pragunemist ja paatinat ning võõrastab läikivaid pindasid.
1620	est	1	"""Mina ja abikaasa ei survestanud Oskarit üldse, drilli ei teinud ja tundide viisi lapsega lugemis- ja arvutamisharjutuste taga ei istunud, kuna me ei tahtnud, et lapsel tekiks stress ja liigne pinge. Me lihtsalt usaldasime poja ettevalmistuse Vanalinna Hariduskolleegiumi õpetajatele, mille eelkoolis Oskar käis,"" tunnistab Evelin ja kiidab Nõmme munitsipaallasteaeda: ""Suure töö tegid ära Lauliku lasteaia kasvatajad, kus Oskar käib. Seal on tõesti väga head pedagoogid. Minu teada said tema lasteaiarühmast neli last kooli katsetega sisse – see on ju väga hea tulemus!"""
1621	est	1	Väga tubli! Kili on väga salakaval mägi, eriti see viimane päev. Sinna ei pruugi jõuda ka kogenud mägimatkajad, aga samas õllesõbrast talupojale jällegi jõuakohane. Väga arusaamatu mägi ja iga tippujõudnu on tubli!
1622	est	1	Aga jah, poemüüja jääb antud olukorras puhtaks, sest rünnati samuti relvaga.
1623	est	1	Eile Rootsi võiduga lõppenud jäähoki maailmameistrivõistluste parimaks mängijaks valiti Šveitis kaitsemängija Roman Josi.
1624	est	1	Kuigi võtted kestsid hommikust õhtuni, ei näinud meeskond päeva jooksul liikumas ühtegi hingelist. Aga seda mugavam oli kogu sisustus – peale sektsioonkapi – hommikul kohale ja õhtul uuesti minema tarida.
1625	est	1	«Seaduses saab selgemaks see, et kallasrajal peab olema tagatud võimalus liikumiseks ka juhul, kui tegu on näiteks maaparanduskraavidega või näiteks rohumaa hooldamisega, kus loomade karjatamiseks on aed rajatud ja selliseid takistusi on võimalik rajada ainult juhul kui kohalik omavalitsus on selleks eelnevalt nõusoleku andnud. Nii peaks kallasrajal liikumine saama klaarimaks ja selgemaks,» leidis Pentus-Rosimannus.
1626	est	1	2013. aastal on Balti Tähe auhinna saajateks lisaks Aivar Mäele Peterburi Maria Teatri direktor ja dirigent Valeri Gergijev, helilooja Rodion Štšedrin, ballletitantsija Maia Plissetskaja, näitleja Lilita Ozolinja ja poeet Aleksandr Kušner.
1627	est	1	Merkeli võit sobib ka Venemaale
1628	est	1	Obama osales eile New Yorgis ÜRO peaassamblee tsiviilühiskonna ümarlaua kohtumisel ning heitis ühe sealse diplomaadiga nalja.
1629	est	1	Interi särgis on mees võitnud viis korda Itaalia liiga, neli korda Itaalia karikasarja, neli korda Itaalia superkarika, korra Meistrite liiga, korra UEFA karika ja korra ka FIFA klubide MMi.
1630	est	1	Kõik neli keskeakriisi üle elanud meest avastavad, et raha, karjäär ja tuntus on nende jaoks pöördumatult kaotanud oma tähenduse ja väärtuse. Üha enam hakkavad nad hindama naiste, eriti noorte naiste lähedust.
1631	est	1	Valgas hakati korvpalli aktiivselt harrastama 2001. aastal, kui osaleti Lõunaliigas. 2002. a. alustati III-Liiga mängudega, mis 2004. a. võideti. 2005.a. võideti II-Liiga. 2005.a. valmis Valgas spordihall, mis lõi soodsad tingimused tuua Meistriliiga korvpall Valka.
1632	est	1	«Me mõistame üksteist hästi ja tekitame ründes hea duo. Kui saame omavahelise suhtluse ja liikumised paika, siis on meie vastu raske mängida,» selgitas Ojamaa. «See, kui palju Michael on väravaid löönud, on suurepärane ja meeskonna jaoks ülioluline. Mul on tema üle hea meel. Olen talle palju väravasööte jaganud, kuid viimane kord andis tema aga minu väravale söödu. Olen oma hooajaga väga rahul ja tunnen, et olen võrreldes eelmise aastaga sammu edasi teinud.»
1633	est	1	Töö käib individuaalsete raviplaanide alusel. Küsin luba neid vaadata. Võrreldes rehabilitatsiooniplaanidega on need selged ja konkreetsed. Kirjas on eesmärk ja mida selle saavutamiseks tehakse. Järgmises plaanis minnakse edasi. Meeskond jälgib ja suunab pidevalt taastuja edenemist. Teenuseid võetakse mitmest asutusest. «Mida vähegi saab, siis Eestist ja vahel kasutame ka riiklikku rehasüsteemi. Mida siin pole, nagu sobilikud proteesid ja nende külgepanek, siis enamasti tõesti Inglismaalt. Koostööst inglastega oleme kohutavalt palju õppinud,» tunnistavad keskuse töötajad.
1634	est	1	Talts on mees, kes julgeb ja kellel on õigus vajadusel kaaslastega pragada ja neid korrektsemale tegutsemisele ärgitada.
1635	est	1	Sestap võiks riik tõepoolest panustada tingimuste loomisse inimeste hakkamasaamiseks, mitte mittehakkamasaamiseks, sest endaga ise hakkama saav inimene on rahaliselt kasulikum nii endale kui ka riigile. Kui hävib inimese väärikus, hävib ka inimese väärtus. Seda majanduslikultki. Ning siinkohal ei tohi riik endale kokkuhoidu lubada.
1636	est	1	vanasti öeldi, et kaua tehtud kaunikene.
1637	est	1	"Oma tulevase mehega tutvus Mary 2000. aasta septembris ühes Sydney pubis. Tal polnud aimugi, et noormees, kes end Fredina tutvustas, on Taani prints. ""Poole tunni pärast astus keegi mulle ligi ja küsis: ""Kas sa tead, kes need inimesed on?"""""
1638	est	1	Kell 10.30 algab Tallinnas Vabadussõja võidusamba juures tseremoonia, millega meenutatakse 1920. aasta 3. jaanuaril Eesti ja Nõukogude Venemaa vahel kehtima hakanud vaherahu, mis tähistas Eesti täielikku võitu Vabadussõjas.
1639	est	1	Täna Peterburis Ermitaaži Teatris toimunud X Balti Tähe auhindade üleandmise tseremoonial anti Balti Tähe auhind Rahvusooper Estonia peadirektorile Aivar Mäele.
1640	est	1	Abbotti kohta ütles Kuusmaa, et tegemist on väga huvitava kujuga, kelle palga ja kvaliteedi suhe on hästi paigas. Samas on teada, et tegemist pole just ülemäära kalli mängijaga. Abbott on kehaliselt tugev ja hea läbiminekuga mängija, kes pole varem Euroopas mänginud.
1641	est	1	Üks noor inglanna rääkis mulle kord, kuidas Suurbritannias on kõik nii igav ja valmis ning et ta loeb uudiseid pidevalt muutuste keerises oleva Eesti kohta suure kadedusega. Minagi arvan, et pisike ja pidevalt loodetavasti siiski paremuse poole rühkiv noor Eesti riik on põnevaim koht, kus elada, ja mina Eestist ära ei lähe.
1642	est	1	"""Mille peale Meos võttis justkui võluväel tagataskust välja ühe näidendi, lisades, et see on praegu maailmas väga mängitav raudteejaamalugu. Lugesin näidendi läbi ja ütlesin, et see on nagu rusikas silmaauku,"" ütleb Kalmet."
1643	est	1	Kindlustada kõik inimesed elamispinna ja tööga, mille eest makstakse korralikku töötasu. Õige riigi loomine, kõikide ühiskonnakihtide inimeste eest hoolitsemine. Võiks olla lihtsam arendada ettevõtlust ja maksud võiksid olla tagasitulnutele ettevõtte alustamisel madalamad olla. Töötasud selliseks, et ka miinimumtöötasu saavad inimesed suudaksid toime tulla. Suhtlemist, klienditeenindust ja suhtumist töötajatesse tuleb oluliselt parandada. Sotsiaalse kindlustatuse tagamine, rahulikum elu – liikluskultuuri parandamine, julgeoleku tagamine. Kui inimene tahab, küll tuleb tagasi, riigil pole vaja samme astuda Inimestega peaks senisest rohkem arvestama, rohkem ausust ja väiksemat kihistumist.
1644	est	1	Praktilised kodundusoskused
1645	est	1	Ütleme nii, et ega rongis alko libistamine ei ole probleem iseenesest. Arvatavasti ei sega kedagi peale mingite karskusfüürerite näiteks pulmapeolt pohmakaga ja ülikonnastatult saabunud noormees, kes täiesti vaikselt ja omaette tiksudes 2-3 õunasiidrit ära libistab.
1646	est	1	Ly ise kostab selle peale tavaliselt, et ta on Hunt Kriimsilm, kellel on lihtsalt üheksa ametit. Igatahes on ta 11 aastaga kasvatanud algselt kahest inimesest koosnenud Maarja küla paigaks, kus elab, õpib ja töötab üle saja inimese. Neist kolmandik on puudega. Aastate jooksul on Maarja külast iseseisvalt elama asunud seitse 100% töövõimetut inimest ehk neid, keda on hinnatud ühiskonnale mittevajalikuks tunnistatud.
1647	est	1	Sügisest algav pikk koolitee Oskari perekonda ei hirmuta.
1648	est	1	"Wilmer Valderrama: ""Kuumade seitsmekümnendate"" staar semmis Lindsayga umbes poolteist aastat. 2006. aastal pajatas Wilmer nende intiimelust Howard Sterni raadiosaates. Ta kinnitas, et Lindsay rinnad on ehtsad. Härrasmees!"
1649	est	1	«Eesti inimese meelest läheb elu ikka nii nagu läheb. Kui on mingi hüve, näiteks tasuta ühistransport, ta seda ka tarbib,» rääkis Kolga.
1650	est	1	Eestlaste panus oli enam kui kopsakas: Pupart tõi 26 (+21), Venno 15 (+7) ja Pajusalu 7 (+3) punkti, ülejäänud tiimikaaslased said kambakesi kirja 30 silma.
1651	est	1	niisugust OTSEESITUsT jääb terve maailm mäletama ka siis ,kui puusaluud EI MURRA, sest vaatamata keerukale lavalisele liikumisele, on vokaal VÕIMAS!
1652	est	1	Tahtsin veel igaks juhuks lisada, et mulle meeldivad väga Eesti mehed. Õnneks on mind elu kokku viinud väga toredate Eesti meestega! Minu oma suguvõsa mehed on äärmiselt vahvad! Ja elu on mind kokku viinud ka väga meeldivate välismaa meestega! Nagu ütlesin, inimene on inimene, olenevalt nahavärvist või rahvusest, kaabkaid leidub kõikjal aga õnneks toredate inimeste ülekaal on suurem :) Elu on lühike ja tuleb ikka talitada oma südamehääle järgi ja olla ka julge, et siis vastavaid samme ka astuda! Elagu armastus!
1653	est	1	Rong oli tema hinnangul puhas, ilus ja äge. «Istmed olid küll esmapilgul jube kõvad, kuid ka pika istumise tagajärjel ei hakanud mul ebamugav. Mõtlesin sellel istmeteemal kohe pikemalt, et ilmselt on nii vinge tootjafirma taga siiski ka pikk arendustöö, et istumine oleks mugav aga mitte liiga pehme,» arutles ta.
1654	est	1	Varem on parimat kettaheitemeeskonda selgitatud Tallinnas, kuid sel aastal koliti võistlus Kosele. Kui alates 2007. aastast toimuval võistlusel oli esialgselt ühes tiimis kolm liiget, siis edaspidi on piirdutud kahemeheliste võistkondadega.
1655	est	1	Mitte suurendada kaitsekulusid, vaid panna raha korraliku eesti vene meedia alla.
1656	est	1	Võib abistada sobiva varjatud seadme leidmisel, oman pikaldasi kogemusi.
1657	est	1	"""Ma arvan, et see on Eesti ajaloos kõige kiiremini filmitud video. Olen kuulnud, et tavaliselt tehakse ikka pikalt ettevalmistusi ja filmitakse ka veel paar päeva. Meil läks ideest viimase lihvini kokku vaid viis päeva!"" naerab Eestit tänavu Eurovisioni lauluvõistlusel esindav Tanja Mihhailova, kelle laulu ""Amazing"" nüüd ka muusikavideona näeb."
1658	est	1	Juba homme avatakse Rakvere keskväljakul Belgiast pärit trupi t.r.a.n.s.i.t.s.c.a.p.e performance’iga Baltoscandal. Tähelepanuväärsemaid lavastusi tutvustavad Tartu Ülikooli Teatriteaduse Üliõpilaste Looži liikmed.
1659	est	1	Napp paarkümmend minutit varem oli Sokk koos oma hoolealuste ja abilistega sepistanud Eesti korvpallikoondise ajaloo ühe vägevaima võidu – EM-valikturniiril alistati kodus  kolm aastat tagasi EMil hõbeda saanud Serbia 88:81.
1660	est	1	Kairi Kroon: tänukummardus diakooniahaiglale
1661	est	1	«Oleme Kerliga kohtunud ja põgusalt vestelnud. Tean, et tal läheb hästi,» märkis Lauri.
1662	est	1	Lindpere sõnul on õhus mõned võimalused Euroopast, kuid samas on talle tehtud huvitav pakkumine ka USA esiliigast. Samas märkis ta, et päevakorda võib kerkida ka võimalus, et ta võtab ette tee Kasahstani, kus peab treeneriametit endine Eesti koondise peatreener Arno Pijpers.
1663	est	1	Nõustume, et õpetajate palga tõstmine on hariduse jätkusuutlikkuse ning kvaliteedi seisukohalt võtmetähtsusega.
1664	est	1	Peatreenerist papa Soku sõnul said paljud mängijad juurde häid kogemusi ja suutsid tõestada, et võivad olla isegi paremad kui mõned Euroliiga pallurid. «See on väga suur vahe, kas mängida igapäevaselt siin koduliigat või Euroliigat,» nentis ta. «Nüüd tõstsid aga mõned mehed oma lati väga kõrgele.»
1665	est	1	80ndate lõpus alguse saanud soolokarjääri jooksul on Brightman välja andnud 11 albumit ja neli kogumikku, mida on kokku müüdud üle 30 miljoni plaadi, lisaks seitse DVD-d, mida on müüdud üle kahe miljoni koopia.
1666	est	1	Muuseumi uus hoone valmib Raadil juba mõne aasta pärast. Koos sellega avaneb võimalus lõpuks ometi muuta piirkonna ja maastiku ilmet ning mainet kooskõlas kauni mõisapargi ja järvega. Kuigi suured alad on maetud betoonist lennuradade alla, on kunagise suletud lennujaama alalt leitud mitmeidki taimharuldusi, mille kaitseks on juba 2009. aastal tehtud ettepanek Raadi looduskaitseala moodustamiseks.
1667	est	1	Rongis võiks lubada lahja alkoholi tarbimist, siis kaob ära ka probleem, et pead õllepudelit varjama. Eriti suvel on mõnus pika maa peale mõni õlu ära juua.
1668	est	1	Tundub äge saade tulevat. Hoian Vanemuisele pöialt :)
1669	est	1	«Kultuurimälestiste riiklikul registril on nutitelefonide kasutajatele loodud eraldi m-rakendus, mille kaudu on mugav teha põhipäringuid ja saada lisainfot kaitsealuste mälestiste kohta,» ütles Pihlap.
1670	est	1	Vene-Saksa Kommertskoja esindaja Jens Böhlmann aga märkis, et Merkeli võit garanteerib kahe riigi majandussuhete stabiilsuse ning võimaldab neid ka edasi arendada. Böhlmanni sõnul on vaatamata mõningatele lahkarvamustele kahe riigi koostöö ärivaldkonnas edukas.  
1671	est	1	"Kinokompleksi neli saali varustatakse kaasaegseima tehnikaga. „Sony 4K tipptehnoloogia tõstab filmielamuse täiesti uuele tasandile, pakkudes rohkem värve ning neli korda teravamat ja selgemat pilti kui täna Eesti kinodes linastuvad 2K resolutsiooniga filmid,"" selgitab Andres Tiik. „4K projektsiooniga filmi on nauditav vaadata nii esimestest kui tagumistest ridadest."""
1672	est	1	supper hea saade.........
1673	est	1	Mõistagi nautisid Bombillazi liikmed India reisil ka kohalikke maitseid.
